|   0 |   5 |   8 |  14 |  11 |  13 |   4 |   6 |  15 |  15 |  13 |   6 |  14 |   4 |  11 |  10 |  10 |   6 |  14 |  15 |  12 |  10 |  10 |   3 |  14 
|  18 |   0 |  10 |  14 |  11 |  13 |  17 |   6 |  15 |  16 |  13 |  17 |  11 |   6 |  20 |  12 |   6 |  19 |  14 |  15 |  12 |  10 |  12 |  16 |  14 
|  18 |  23 |   0 |  13 |  17 |  25 |  17 |  18 |  27 |  13 |  25 |  23 |  23 |  17 |  22 |  23 |  18 |  19 |  26 |  14 |  21 |  22 |  23 |  16 |  26 
|   5 |  10 |   8 |   0 |  11 |  13 |   4 |   6 |  15 |  15 |  13 |  11 |  14 |   4 |   9 |  10 |  10 |   6 |  14 |   1 |  10 |  10 |  10 |   3 |  14 
|  15 |  20 |  12 |  10 |   0 |  12 |  14 |   8 |  17 |  10 |  12 |  16 |  13 |   8 |  19 |  14 |   8 |  16 |  16 |  11 |  14 |   9 |  14 |  13 |  13 
|   6 |  11 |   9 |   1 |  10 |   0 |   5 |   5 |  14 |  16 |  12 |  12 |  10 |   5 |  10 |  11 |   5 |   7 |  13 |   2 |  11 |   9 |  11 |   4 |  13 
|  12 |  17 |   4 |  10 |   7 |   9 |   0 |   2 |  11 |  11 |   9 |  13 |  10 |   0 |  13 |   6 |   6 |   2 |  10 |  11 |   8 |   6 |   6 |   5 |  10 
|  13 |  18 |  16 |   8 |   5 |   7 |  12 |   0 |   9 |  15 |   7 |  11 |  11 |  12 |  14 |  18 |  12 |  13 |   8 |   9 |   6 |   4 |  10 |  11 |   8 
|  15 |  20 |  12 |  10 |   7 |   9 |  12 |   7 |   0 |  17 |   9 |  13 |   3 |  12 |   6 |  18 |  14 |  14 |   0 |  11 |  11 |   6 |   8 |  11 |  10 
|   5 |  10 |   8 |   0 |   4 |  12 |   4 |   6 |  15 |   0 |  12 |  11 |  14 |   4 |   9 |  10 |  10 |   6 |  14 |   1 |  10 |  10 |  10 |   3 |  14 
|   6 |  11 |   9 |   1 |  10 |   0 |   5 |   5 |  14 |  16 |   0 |  12 |   7 |   5 |  10 |  11 |   5 |   7 |  13 |   2 |  11 |   9 |   3 |   4 |  13 
|   7 |  12 |  14 |  17 |  17 |  16 |  10 |  12 |  21 |  21 |  19 |   0 |  20 |  10 |  18 |  16 |  16 |  12 |  20 |  18 |  13 |  16 |  16 |  10 |  12 
|  12 |  17 |  13 |   7 |   4 |   6 |  11 |  11 |  13 |  14 |   6 |  10 |   0 |   9 |  16 |  15 |  11 |  12 |  13 |   8 |   8 |   3 |   5 |  10 |   7 
|  12 |  17 |   4 |  10 |   7 |   9 |  11 |   2 |  11 |  11 |   9 |  13 |  10 |   0 |  16 |   6 |   6 |  13 |  10 |  11 |   8 |   6 |   6 |  10 |  10 
|  18 |  17 |   6 |  16 |  13 |  15 |   6 |   8 |  13 |  17 |  15 |  19 |  16 |   6 |   0 |  12 |  12 |   8 |  13 |  17 |  14 |  12 |  12 |   5 |  16 
|   6 |  11 |   8 |   4 |   8 |   3 |   5 |   6 |  15 |   5 |  10 |  11 |   4 |   4 |  12 |   0 |   8 |   7 |  14 |   5 |  12 |   7 |   0 |   4 |  11 
|  12 |  17 |   4 |   8 |   5 |   7 |  11 |   0 |   9 |  11 |   7 |  11 |   5 |   0 |  14 |   6 |   0 |  13 |   8 |   9 |   6 |   4 |   6 |  10 |   8 
|  30 |  35 |  38 |  36 |  40 |  42 |  34 |  36 |  45 |  45 |  42 |  36 |  36 |  34 |  33 |  40 |  40 |   0 |  44 |  37 |  42 |  39 |  32 |  33 |  43 
|  15 |  20 |  12 |  10 |   7 |   9 |  12 |   7 |  16 |  17 |   9 |  13 |   3 |  12 |   6 |  18 |  14 |  14 |   0 |  11 |  11 |   6 |   8 |  11 |  10 
|  16 |  21 |   8 |  14 |  11 |  13 |  15 |   6 |  15 |  15 |  13 |  17 |  14 |   4 |  20 |  10 |  10 |  17 |  14 |   0 |  12 |  10 |  10 |  14 |  14 
|  18 |  23 |  21 |  13 |  10 |  12 |  17 |  17 |  24 |  20 |  12 |  16 |  11 |  17 |  22 |  23 |  17 |  18 |  24 |  14 |   0 |   9 |  13 |  16 |  13 
|   9 |  14 |  12 |   4 |   1 |   3 |   8 |   8 |  17 |  11 |   3 |   7 |  10 |   8 |  13 |  14 |   8 |   9 |  16 |   5 |   5 |   0 |   6 |   7 |   4 
|  16 |  21 |   8 |  11 |   8 |  10 |  15 |   6 |  15 |  15 |  10 |  11 |   4 |   4 |  13 |  10 |  10 |  16 |  14 |  12 |  12 |   7 |   0 |  14 |  11 
|  13 |  12 |   5 |  11 |   8 |  10 |   1 |   3 |  12 |  12 |  10 |  14 |  11 |   1 |   8 |   7 |   7 |   3 |  11 |  12 |   9 |   7 |   7 |   0 |  11 
|  10 |  15 |  16 |   8 |  11 |  13 |  12 |  14 |  23 |  21 |  13 |   3 |  12 |  12 |  17 |  18 |  18 |  14 |  22 |   9 |   1 |  10 |  14 |  11 |   0 
