|   0 |  74 |  14 |  55 |  57 |  23 |  47 |  52 |  55 |  57 |  32 |  53 |  45 |  28 |  39 |  68 |  35 |  48 |  31 |  31 |  32 |  62 |  33 |   9 |  11 
|  51 |   0 |  16 |  39 |  20 |  22 |  38 |  49 |  10 |  14 |   7 |  48 |  40 |   3 |  31 |  63 |  26 |  23 |  44 |  15 |  29 |   2 |  34 |  36 |  13 
|  53 |  72 |   0 |  53 |  66 |  47 |  60 |  53 |  67 |  58 |  44 |  54 |  46 |  66 |  40 |  69 |  36 |  66 |  32 |  32 |  33 |  74 |  34 |  45 |  36 
|  57 |  19 |  26 |   0 |  39 |   8 |  32 |  24 |  29 |  33 |  26 |  15 |   7 |  22 |  46 |  30 |  32 |  27 |  38 |  34 |  39 |  21 |  40 |  51 |  32 
|  56 |  53 |   3 |  47 |   0 |  50 |  52 |  29 |  63 |  34 |  47 |  50 |  49 |  53 |  39 |  72 |  39 |  51 |  35 |  23 |   9 |  55 |  37 |  44 |  39 
|  51 |  73 |  18 |  54 |  64 |   0 |  24 |  41 |  65 |  35 |  42 |  52 |  44 |  51 |  38 |  67 |  34 |  52 |  30 |  30 |  31 |  66 |  32 |  43 |  34 
|  27 |  49 |  13 |  30 |  40 |  21 |   0 |  17 |  41 |  32 |  18 |  28 |  20 |  40 |  14 |  43 |  10 |  40 |   6 |   6 |   7 |  51 |   8 |  19 |  10 
|  68 |  55 |  61 |  36 |  75 |  44 |  48 |   0 |  65 |  64 |  62 |  51 |  43 |  58 |  28 |  66 |  43 |  63 |  54 |  12 |  53 |  57 |  41 |  33 |  58 
|  59 |  78 |   6 |  59 |  72 |  14 |  38 |  50 |   0 |  49 |  44 |  57 |  49 |  40 |  46 |  72 |  42 |  60 |  38 |  38 |  30 |  74 |  40 |  51 |   3 
|  47 |  52 |  39 |  34 |  72 |  37 |  47 |  58 |  59 |   0 |  36 |  44 |  36 |  32 |  54 |  59 |  22 |  17 |  46 |  44 |  43 |  31 |  20 |  45 |  36 
|  58 |  60 |  29 |  56 |  71 |  37 |  31 |  48 |  23 |  51 |   0 |  59 |  51 |  40 |  45 |  74 |  40 |  25 |  37 |  37 |  38 |  39 |  39 |  50 |  26 
|  49 |  31 |  36 |  48 |  51 |  44 |  23 |  40 |  39 |  38 |  16 |   0 |  43 |  12 |  37 |  66 |  33 |  12 |  29 |  24 |  30 |  26 |  31 |  42 |  33 
|  52 |  39 |  19 |  33 |  59 |   1 |  25 |  42 |  47 |  36 |  24 |   8 |   0 |  20 |  39 |  23 |  35 |  20 |  31 |  31 |  32 |  34 |  33 |  44 |  35 
|  55 |  55 |  32 |  36 |  75 |  41 |  35 |  52 |  27 |  46 |   4 |  51 |  43 |   0 |  28 |  66 |  44 |  20 |  41 |  12 |  34 |  34 |  43 |  33 |  29 
|  47 |  69 |  33 |  50 |  53 |  41 |  20 |  37 |  61 |  52 |  38 |  48 |  40 |  49 |   0 |  63 |  30 |  60 |  26 |  26 |  27 |  71 |  28 |   5 |  30 
|  55 |  29 |  36 |  10 |  49 |  18 |  29 |  34 |  39 |  43 |  22 |   6 |  17 |  18 |  43 |   0 |  39 |  18 |  35 |  30 |  36 |  31 |  37 |  48 |  39 
|  25 |  53 |  33 |  47 |  55 |  15 |  39 |  56 |  61 |  50 |  38 |  22 |  14 |  34 |  53 |  37 |   0 |  34 |  45 |  45 |  46 |  48 |  47 |  34 |  36 
|  37 |  35 |  36 |  51 |  55 |  44 |  30 |  46 |  42 |  26 |  19 |  51 |  43 |  15 |  37 |  66 |  33 |   0 |  29 |  27 |  26 |  14 |  31 |  42 |  33 
|  21 |  43 |   7 |  24 |  34 |  15 |  28 |  21 |  35 |  26 |  12 |  22 |  14 |  34 |   8 |  37 |   4 |  34 |   0 |   0 |   1 |  45 |   2 |  13 |   4 
|  63 |  43 |  49 |  24 |  63 |  32 |  36 |  48 |  53 |  52 |  50 |  39 |  31 |  46 |  16 |  54 |  46 |  51 |  42 |   0 |  41 |  45 |  44 |  21 |  46 
|  70 |  57 |  56 |  38 |  77 |  46 |  43 |  20 |  60 |  25 |  61 |  53 |  45 |  57 |  30 |  68 |  47 |  42 |  49 |  14 |   0 |  56 |  45 |  35 |  53 
|  56 |  56 |  33 |  37 |  76 |  42 |  36 |  53 |  28 |  12 |   5 |  52 |  44 |   1 |  29 |  67 |  34 |  21 |  42 |  13 |  35 |   0 |  32 |  34 |  30 
|  27 |  55 |  35 |  49 |  57 |  17 |  41 |  58 |  47 |  52 |  40 |  24 |  16 |  36 |  55 |  39 |   2 |  36 |  47 |  47 |  48 |  50 |   0 |  36 |  38 
|  59 |  87 |  51 |  81 |  48 |  49 |  73 |  77 |  79 |  82 |  72 |  56 |  48 |  68 |  87 |  71 |  34 |  68 |  79 |  71 |  57 |  82 |  32 |   0 |  70 
|  56 |  75 |   3 |  56 |  69 |  47 |  42 |  47 |  70 |  52 |  47 |  54 |  46 |  66 |  43 |  69 |  39 |  59 |  35 |  35 |  27 |  73 |  37 |  48 |   0 
