|   0 |  23 |  11 |  24 |  31 |  15 |  21 |   3 |  13 |   9 |  16 |  11 |  16 |  11 |  19 |  20 |  18 |  18 |   9 |  28 |  14 |  13 |  18 |  10 |  20 
|  31 |   0 |  26 |  26 |  36 |  24 |  27 |  18 |  19 |  24 |  15 |  26 |  25 |  26 |  28 |  22 |  24 |  29 |  15 |  33 |  25 |  22 |  31 |  25 |  25 
|  23 |  14 |   0 |  17 |  24 |   8 |  15 |  15 |  14 |  19 |  24 |   4 |   9 |   0 |  16 |  13 |  13 |  11 |  16 |  21 |   6 |   6 |  13 |  17 |  13 
|  31 |  17 |  14 |   0 |  12 |  18 |   7 |  18 |  19 |  12 |  29 |  18 |  22 |  14 |  22 |  26 |  16 |  25 |  15 |  14 |  19 |  20 |  19 |  25 |  23 
|  21 |  10 |   2 |  18 |   0 |   6 |   0 |  11 |  14 |   0 |  17 |   6 |  10 |   2 |  10 |  14 |   4 |  13 |  10 |   7 |   8 |   8 |  15 |  15 |  11 
|  15 |  29 |  23 |  24 |  21 |   0 |  20 |  15 |  23 |  21 |  28 |  23 |  16 |  23 |  25 |  20 |  22 |  20 |  24 |  27 |  26 |  25 |   9 |   9 |  10 
|  30 |  10 |  22 |  26 |  30 |  15 |   0 |  19 |  20 |  25 |  25 |  26 |  18 |  22 |  24 |  22 |  13 |  19 |  16 |   7 |  12 |  28 |  21 |  24 |  20 
|  13 |  20 |   8 |  21 |  28 |  12 |  18 |   0 |  18 |   6 |  13 |   8 |  13 |   8 |  16 |  17 |  17 |  15 |  16 |  25 |  11 |  10 |  15 |   7 |  17 
|  31 |  24 |  10 |  27 |  34 |  18 |  25 |  18 |   0 |  24 |  26 |  14 |  19 |  10 |  26 |  23 |  23 |  21 |  15 |  31 |  16 |  16 |  14 |  25 |  23 
|  25 |  16 |   2 |  18 |  22 |  10 |  15 |  13 |  14 |   0 |  26 |   6 |  10 |   2 |  10 |  14 |  15 |  13 |  10 |  22 |   8 |   8 |  15 |  19 |  11 
|  23 |  23 |  18 |  18 |  25 |   9 |  16 |  10 |  18 |  16 |   0 |  18 |  10 |  18 |  20 |  14 |  25 |  15 |  20 |  22 |  10 |   7 |  17 |  17 |  17 
|  19 |  12 |  17 |  13 |  20 |   4 |  11 |  12 |  10 |  15 |  22 |   0 |   5 |  17 |  12 |   9 |   9 |   7 |  12 |  17 |   3 |   2 |   9 |  13 |   9 
|  21 |  20 |  15 |   8 |  18 |   6 |  15 |  13 |  14 |  13 |  26 |  19 |   0 |  15 |  10 |   4 |  15 |  11 |  10 |  12 |  21 |  21 |  13 |  15 |   7 
|  34 |  25 |  11 |  28 |  35 |  19 |  26 |  26 |  17 |  30 |  35 |  15 |  20 |   0 |  27 |  24 |  24 |  22 |  23 |  32 |  17 |  17 |  15 |  28 |  24 
|  16 |  15 |   5 |  21 |  24 |   7 |   5 |   3 |   4 |   3 |  16 |   9 |  13 |   5 |   0 |  17 |   5 |  11 |   0 |  12 |  11 |  11 |  13 |  10 |  13 
|  17 |  16 |  11 |   4 |  14 |   2 |  11 |   9 |  10 |   9 |  22 |  15 |   9 |  11 |   6 |   0 |  11 |   7 |   6 |  11 |  17 |  17 |   9 |  11 |   3 
|  17 |  27 |  15 |  17 |  23 |   2 |  22 |   7 |  25 |  13 |  13 |  15 |  18 |  15 |  23 |  22 |   0 |  22 |  23 |  29 |  18 |  17 |  11 |  11 |  12 
|  21 |   9 |  10 |  16 |  13 |  12 |  10 |   8 |   3 |   8 |  21 |  14 |   8 |  10 |   5 |  12 |  10 |   0 |   5 |  17 |  16 |  16 |   2 |  15 |   2 
|  16 |  22 |  11 |  24 |  31 |  11 |  12 |   3 |   4 |   9 |  16 |  11 |  16 |  11 |  19 |  20 |   9 |  18 |   0 |  19 |  14 |  13 |  18 |  10 |  20 
|  33 |  21 |  15 |  28 |  25 |  23 |  22 |  20 |  15 |  20 |  33 |  19 |  20 |  15 |  17 |  24 |  22 |  12 |  17 |   0 |  21 |  21 |  14 |  27 |  14 
|  33 |  13 |  20 |  22 |  18 |  18 |  18 |  27 |  13 |  18 |  28 |  24 |  14 |  20 |  24 |  18 |  20 |  24 |  24 |  25 |   0 |  20 |  18 |  27 |   8 
|  17 |  17 |  18 |  11 |  21 |   2 |   9 |  10 |  11 |  16 |  23 |  18 |   3 |  18 |  13 |   7 |  18 |   8 |  13 |  15 |  21 |   0 |  10 |  11 |  10 
|  32 |  20 |  21 |  27 |  24 |  23 |  21 |  19 |  14 |  19 |  32 |  25 |  19 |  21 |  16 |  23 |  21 |  11 |  16 |  28 |  27 |  27 |   0 |  26 |  13 
|   6 |  21 |  14 |  27 |  34 |  18 |  11 |   6 |  19 |  12 |  19 |  14 |  19 |  14 |  22 |  23 |  23 |  21 |  15 |  18 |  17 |  16 |  21 |   0 |  23 
|  25 |  21 |  13 |  14 |  11 |  10 |  11 |  19 |  19 |  11 |  25 |  17 |   6 |  13 |  16 |  10 |  12 |  16 |  16 |  18 |  19 |  19 |  10 |  19 |   0 
