|   0 |  44 |  31 |  62 |  28 |  40 |  43 |  21 |  15 |  40 |  32 |  24 |  26 |  47 |  39 |  29 |  47 |  54 |  30 |  27 |  54 |  34 |  31 |  12 |  45 
|  25 |   0 |  16 |  47 |  22 |  25 |  39 |  19 |   0 |  25 |  17 |   9 |  11 |  32 |  24 |  25 |  32 |  39 |  25 |  25 |  39 |  19 |  19 |  29 |  30 
|  37 |  34 |   0 |  31 |  37 |   9 |  42 |  38 |  32 |   9 |  16 |  31 |  23 |  26 |  48 |  28 |  16 |  25 |  24 |  25 |  25 |   3 |  31 |  29 |  33 
|  34 |  34 |  36 |   0 |  22 |   9 |  21 |  15 |  28 |  11 |  13 |  24 |  25 |   5 |  48 |   7 |  18 |  27 |  21 |  21 |  27 |   5 |  28 |  25 |  35 
|  23 |  33 |  47 |  42 |   0 |  39 |  19 |  18 |  31 |  32 |  11 |  22 |  24 |  37 |  55 |   5 |  58 |  33 |  19 |  24 |  52 |  45 |  32 |  28 |  43 
|  28 |  25 |  27 |  22 |  36 |   0 |  43 |  29 |  23 |  33 |   7 |  32 |  34 |  27 |  39 |  29 |  27 |  48 |  15 |  16 |  49 |  27 |  42 |  20 |  53 
|  62 |  64 |  45 |  32 |  45 |  39 |   0 |  38 |  37 |  43 |  45 |  46 |  48 |  37 |  61 |  39 |  50 |  33 |  50 |  44 |  33 |  37 |  56 |  48 |  41 
|  38 |  43 |  29 |  48 |  26 |  38 |  41 |   0 |  13 |  38 |  21 |  13 |  15 |  36 |  37 |  27 |  45 |  34 |  29 |   6 |  43 |  32 |  23 |  10 |  34 
|  25 |  39 |  16 |  47 |  22 |  25 |  41 |  40 |   0 |  25 |  17 |   9 |  11 |  32 |  24 |  27 |  32 |  39 |  25 |  41 |  39 |  19 |  19 |  34 |  30 
|  85 |  85 |  76 | 107 |  82 |  85 | 101 |  85 |  60 |   0 |  77 |  69 |  71 |  89 |  84 |  87 |  92 |  99 |  71 |  91 |  99 |  79 |  79 |  76 |  90 
|  21 |  22 |  38 |  65 |  43 |  44 |  42 |  41 |  22 |  47 |   0 |  31 |  33 |  26 |  46 |  28 |  54 |  61 |   8 |  47 |  61 |  41 |  41 |  33 |  52 
|  29 |  30 |  25 |  42 |  37 |  29 |  36 |  34 |  28 |  29 |   8 |   0 |   2 |  23 |  52 |  22 |  36 |  30 |  16 |  40 |  30 |  23 |  10 |  25 |  21 
|  32 |  45 |  23 |  40 |  38 |  32 |  37 |  32 |  26 |  32 |  29 |  35 |   0 |  21 |  50 |  23 |  39 |  48 |  37 |  38 |  48 |  26 |   8 |  23 |  19 
|  29 |  30 |  44 |  39 |  17 |  48 |  16 |  15 |  28 |  48 |   8 |  19 |  21 |   0 |  52 |   2 |  55 |  49 |  16 |  21 |  49 |  42 |  29 |  25 |  40 
|  29 |  32 |  20 |  51 |  26 |  29 |  36 |  35 |   4 |  26 |  10 |  13 |  15 |  36 |   0 |  22 |  36 |  43 |  18 |  41 |  43 |  23 |  23 |  38 |  34 
|  27 |  28 |  42 |  37 |  15 |  46 |  14 |  13 |  26 |  46 |   6 |  17 |  19 |  32 |  50 |   0 |  53 |  47 |  14 |  19 |  47 |  40 |  27 |  23 |  38 
|  38 |  25 |  30 |  32 |  39 |  10 |  38 |  37 |  25 |  39 |  17 |  34 |   7 |  28 |  49 |  24 |   0 |  47 |  11 |  26 |  47 |  33 |  15 |  30 |  26 
|  34 |  31 |  33 |  28 |  12 |   6 |  31 |  30 |  20 |  31 |  13 |  18 |  20 |  33 |  44 |  17 |  33 |   0 |  17 |  22 |  47 |  25 |  28 |  26 |  39 
|  39 |  14 |  30 |  57 |  35 |  39 |  34 |  33 |  14 |  39 |  26 |  23 |  25 |  18 |  38 |  20 |  46 |  53 |   0 |  39 |  53 |  33 |  33 |  35 |  44 
|  32 |  46 |  23 |  54 |  20 |  32 |  35 |  13 |   7 |  32 |  24 |  16 |  18 |  39 |  31 |  21 |  39 |  32 |  32 |   0 |  46 |  26 |  26 |   4 |  37 
|  34 |  31 |  12 |  28 |  12 |   6 |  26 |  25 |  20 |  21 |  13 |  18 |  20 |  10 |  44 |  12 |  28 |   0 |  17 |  22 |   0 |  15 |  28 |  26 |   8 
|  34 |  31 |  33 |  28 |  34 |   6 |  48 |  35 |  29 |   6 |  13 |  28 |  20 |  32 |  45 |  34 |  13 |  22 |  21 |  22 |  22 |   0 |  28 |  26 |  30 
|  24 |  37 |  53 |  77 |  52 |  60 |  67 |  45 |  37 |  30 |  54 |  46 |  37 |  58 |  47 |  53 |  61 |  71 |  54 |  39 |  76 |  54 |   0 |  36 |  56 
|  28 |  42 |  19 |  50 |  16 |  28 |  31 |   9 |   3 |  28 |  20 |  12 |  14 |  35 |  27 |  17 |  35 |  42 |  28 |  15 |  42 |  22 |  22 |   0 |  33 
|  31 |  32 |   4 |  29 |  19 |  13 |  18 |  17 |  30 |  13 |  10 |  21 |  23 |   2 |  52 |   4 |  20 |  29 |  18 |  23 |  29 |   7 |  31 |  27 |   0 
