|   0 |  34 |  28 |  25 |  13 |  26 |  27 |  22 |  32 |  28 |  17 |  31 |  29 |  14 |  37 |  17 |  10 |  28 |  31 |  30 |  35 |  24 |  28 |  34 |  29 
|  11 |   0 |  18 |  15 |  18 |   6 |   7 |   7 |   5 |  13 |   7 |  21 |   6 |  19 |  20 |  22 |  15 |  12 |  10 |   7 |   3 |  11 |   5 |  18 |   6 
|  19 |  16 |   0 |  16 |  19 |  11 |   8 |  15 |  10 |  21 |  14 |   6 |  11 |  20 |  25 |  27 |  16 |  13 |   9 |  12 |  13 |  16 |  12 |  25 |  11 
|  18 |  18 |  16 |   0 |   3 |  13 |  14 |  17 |  12 |  23 |   5 |  17 |  13 |   4 |  27 |  15 |   0 |  18 |   6 |  14 |  10 |  14 |   3 |   9 |  13 
|  15 |  27 |  28 |  12 |   0 |  24 |  25 |  25 |  24 |  31 |  17 |  29 |  25 |  13 |  39 |  27 |  12 |  15 |  18 |  26 |  22 |  11 |  15 |  21 |  25 
|   9 |  17 |  15 |   9 |  12 |   0 |   1 |  16 |  11 |  22 |  10 |  16 |  12 |  13 |  26 |  24 |   9 |   6 |   5 |  13 |   9 |   5 |   8 |  18 |  12 
|  24 |  20 |  22 |   8 |  11 |  15 |   0 |  25 |  20 |  31 |  11 |  25 |  21 |  12 |  31 |  23 |   8 |   5 |  14 |  16 |  18 |  20 |   9 |  17 |  15 
|   4 |  27 |  29 |  15 |  17 |  22 |   7 |   0 |  27 |   6 |  18 |  32 |  28 |  18 |  38 |  21 |  14 |  12 |  21 |  23 |  25 |  27 |  16 |  24 |  22 
|   9 |   6 |  15 |  10 |  13 |   1 |   2 |   5 |   0 |  11 |   7 |  16 |   1 |  14 |  15 |  17 |  10 |   7 |   5 |   2 |   9 |   6 |   8 |  19 |   1 
|  25 |  21 |  23 |   9 |  12 |  16 |   1 |  26 |  21 |   0 |  12 |  26 |  22 |  13 |  32 |  24 |   9 |   6 |  15 |  17 |  19 |  21 |  10 |  18 |  16 
|  29 |  26 |  11 |  27 |  30 |  21 |  19 |  25 |  20 |  31 |   0 |  17 |  21 |  31 |  24 |  37 |  27 |  24 |  20 |  22 |  18 |  26 |  20 |  33 |  21 
|  13 |  10 |  19 |  14 |  17 |   5 |   6 |   9 |   4 |  15 |  11 |   0 |   5 |  18 |  19 |  21 |  14 |  11 |   9 |   6 |  13 |  10 |  12 |  23 |   5 
|   8 |   5 |  14 |   9 |  12 |   0 |   1 |   4 |  10 |  10 |   6 |  15 |   0 |  13 |  14 |  16 |   9 |   6 |   4 |   1 |   8 |   5 |   7 |  18 |   0 
|  30 |  45 |  43 |  35 |  38 |  36 |  27 |  44 |  39 |  26 |  37 |  44 |  40 |   0 |  54 |  47 |  35 |  32 |  33 |  41 |  37 |  41 |  36 |  44 |  40 
|  11 |   8 |  15 |  12 |  10 |   3 |   4 |   7 |   2 |  13 |   4 |  18 |   3 |  11 |   0 |  19 |   7 |   9 |   7 |   4 |   0 |   8 |   2 |  15 |   3 
|   9 |  17 |  11 |  15 |   3 |  11 |  12 |   5 |  18 |  11 |   0 |  14 |  12 |   8 |  24 |   0 |   4 |  17 |  16 |  13 |  18 |  14 |  18 |  24 |  12 
|  18 |  24 |  24 |  15 |   3 |  19 |  20 |  20 |  22 |  26 |  15 |  29 |  23 |   4 |  35 |  15 |   0 |  18 |  21 |  20 |  25 |  14 |  18 |  24 |  19 
|  19 |  15 |  17 |   3 |   6 |  10 |  11 |  20 |  15 |  26 |   6 |  20 |  16 |   7 |  26 |  18 |   3 |   0 |   9 |  11 |  13 |  15 |   4 |  12 |  10 
|  15 |  12 |  10 |  16 |  19 |   7 |   8 |  11 |   6 |  17 |   5 |  11 |   7 |  20 |  21 |  23 |  16 |  13 |   0 |   8 |   4 |  12 |   3 |  16 |   7 
|  15 |   4 |  16 |  19 |  22 |  10 |  11 |  11 |   9 |  17 |   5 |  22 |  10 |  23 |  23 |  26 |  19 |  16 |  14 |   0 |   7 |  15 |   9 |  22 |  10 
|  11 |   8 |  15 |  12 |  15 |   3 |   4 |   7 |   2 |  13 |   4 |  18 |   3 |  16 |  17 |  19 |  12 |   9 |   7 |   4 |   0 |   8 |   2 |  15 |   3 
|   4 |  16 |  21 |   7 |  10 |  13 |  14 |  14 |  19 |  20 |  10 |  24 |  20 |  11 |  30 |  21 |   7 |   4 |  13 |  15 |  17 |   0 |   8 |  16 |  14 
|  23 |  16 |  13 |  24 |  23 |  15 |  16 |  19 |  14 |  25 |   2 |  19 |  15 |  24 |  26 |  31 |  20 |  21 |  19 |  16 |  12 |  20 |   0 |  13 |  15 
|  14 |  18 |  15 |  17 |  20 |  12 |  13 |  21 |  16 |  27 |   4 |  21 |  17 |  21 |  28 |  31 |  17 |  14 |  17 |  18 |  14 |  10 |   2 |   0 |  17 
|   9 |   5 |  14 |   9 |  12 |   0 |   1 |  12 |  10 |  18 |   6 |  15 |  11 |  13 |  16 |  24 |   9 |   6 |   4 |   1 |   8 |   5 |   7 |  18 |   0 
