|   0 |  18 |  16 |  21 |  16 |  13 |   8 |  18 |   5 |   3 |  20 |  19 |  18 |  12 |  14 |  22 |  26 |   2 |  18 |  12 |  21 |  16 |  12 |  17 |  19 |  21 |  22 |  21 |  25 |   2 |  23 |  13 |  28 |  12 |  25 |  23 |  22 |  14 |  21 |  18 |  38 |  15 |  44 |  28 |  27 |  26 |   8 |  14 |  14 |  23 
|  15 |   0 |  10 |  16 |  10 |   7 |   8 |  14 |  10 |   8 |  14 |  13 |  12 |  27 |  21 |   4 |   8 |  17 |  12 |   6 |   6 |  11 |  14 |  11 |  13 |  21 |  21 |  36 |   7 |  17 |  18 |   7 |  22 |   6 |  16 |  11 |  16 |  14 |  15 |   1 |  32 |   1 |  34 |  16 |  21 |  11 |  14 |   8 |  19 |  15 
|  16 |   2 |   0 |  18 |   0 |   9 |  10 |   9 |  12 |  10 |   8 |   6 |   2 |  21 |  16 |   6 |  10 |  16 |   2 |   8 |   5 |  13 |  16 |  13 |  15 |  17 |  23 |  29 |   9 |  16 |  11 |   9 |  24 |   8 |   9 |  13 |   9 |  10 |  11 |   3 |  34 |   3 |  28 |  15 |  14 |  13 |  15 |  10 |  15 |  17 
|  36 |  29 |  27 |   0 |  27 |  28 |  23 |  18 |  35 |  33 |  17 |  33 |  29 |  30 |  25 |  33 |  32 |  38 |  29 |  35 |  32 |  38 |  35 |  32 |  34 |  36 |  13 |  49 |  31 |  38 |  38 |  28 |  18 |  27 |  10 |  35 |  36 |  29 |  36 |  30 |  43 |  23 |  55 |  42 |  31 |  35 |  35 |  29 |  32 |  41 
|  17 |   2 |  12 |  18 |   0 |   9 |  10 |  13 |  12 |  10 |  12 |  15 |  12 |  25 |  20 |   6 |  10 |  19 |  12 |   8 |   8 |  13 |  16 |  13 |  15 |  17 |  23 |  38 |   9 |  19 |  11 |   9 |  24 |   8 |  18 |  13 |  18 |  10 |  17 |   3 |  34 |   3 |  36 |  18 |  23 |  13 |  15 |  10 |  15 |  17 
|  26 |  21 |  20 |  23 |  19 |   0 |   1 |  10 |  14 |  13 |   9 |  14 |  12 |  22 |  17 |  21 |  19 |  21 |  12 |  22 |  25 |  25 |  18 |  21 |  23 |  14 |  15 |  39 |  18 |  24 |  30 |  17 |  15 |  16 |  17 |  21 |  17 |   7 |  14 |  22 |  35 |   8 |  38 |  17 |  22 |  21 |   7 |  18 |  12 |  30 
|  24 |  24 |  19 |  22 |  19 |  16 |   0 |  14 |  14 |  12 |  13 |  19 |  11 |  26 |  21 |  20 |  18 |  20 |  11 |  21 |  24 |  24 |  17 |  20 |  22 |  13 |  14 |  38 |  17 |  25 |  31 |  16 |  31 |  15 |  22 |  20 |  22 |   6 |  13 |  22 |  39 |   7 |  37 |  33 |  27 |  21 |  17 |  17 |  11 |  29 
|  18 |  15 |  13 |  20 |  13 |  10 |  11 |   0 |  23 |  21 |  15 |  16 |  13 |  18 |   7 |  19 |  23 |  20 |  13 |  21 |  18 |  26 |  17 |  14 |  16 |  24 |  25 |  31 |  22 |  20 |  24 |  10 |  25 |   9 |  19 |  23 |  19 |  17 |  22 |  16 |  25 |  16 |  39 |  27 |  24 |  23 |  17 |  11 |  20 |  30 
|  19 |  17 |  15 |  22 |  15 |  12 |  13 |  13 |   0 |  22 |  17 |  18 |  15 |  20 |   9 |  20 |  18 |  21 |  15 |  22 |  20 |  24 |  19 |  16 |  18 |  26 |  27 |  33 |  17 |  21 |  26 |  12 |  27 |  11 |  21 |  21 |  21 |  19 |  24 |  18 |  37 |  18 |  41 |  29 |  26 |  21 |   3 |  13 |  22 |  32 
|  18 |  15 |  13 |  18 |  13 |  10 |  11 |  15 |   2 |   0 |  15 |  16 |  13 |  22 |  11 |  19 |  20 |  20 |  13 |  21 |  18 |  13 |  13 |  14 |  16 |  24 |  25 |  35 |  19 |  20 |  20 |  10 |  25 |   9 |  19 |  23 |  19 |  17 |  22 |  16 |  35 |  16 |  39 |  25 |  24 |  23 |   5 |  11 |  22 |  30 
