|   0 |  15 |  15 |  21 |  15 |  16 |  20 |  27 |   8 |  25 |  19 |  15 |   3 |  11 |  16 |  18 |  17 |  19 |  17 |  20 |  12 |  22 |  19 |  10 |  13 |  24 |  16 |  24 |  22 |  25 |  15 |  17 |  16 |  18 |  24 |  23 |  17 |  14 |  15 |  11 |  14 |  18 |  17 |  21 |  17 |  29 |  16 |  15 |  19 |  12 
|  11 |   0 |  14 |  14 |   5 |  12 |  14 |  23 |  16 |  22 |  16 |  16 |  14 |  12 |  13 |  12 |   7 |  13 |   9 |  15 |  14 |  16 |   9 |   5 |   3 |  18 |  13 |  22 |  16 |  12 |  13 |  10 |  13 |   8 |  10 |  10 |   8 |   9 |  16 |  10 |  14 |   8 |   7 |  14 |  14 |  26 |  10 |   5 |  11 |  12 
|   4 |  16 |   0 |  12 |   7 |  13 |  11 |  18 |   5 |  11 |   5 |   8 |   6 |   4 |   2 |  12 |   9 |  13 |  14 |   8 |  11 |  14 |   4 |   2 |   5 |  16 |   2 |  11 |  14 |  15 |   8 |  12 |   2 |  10 |  13 |   8 |  10 |   6 |  18 |   4 |  13 |  10 |   9 |  12 |  14 |  15 |  10 |   7 |   4 |  11 
|   9 |  18 |   6 |   0 |   8 |  10 |  10 |  20 |   7 |  13 |   7 |  10 |   7 |   6 |   4 |   3 |  10 |   4 |   5 |  11 |  12 |   7 |   7 |   3 |   6 |   9 |   4 |  13 |   7 |  10 |  10 |   4 |   4 |  11 |  15 |  13 |   0 |   7 |  12 |   2 |   9 |   6 |  10 |   0 |   5 |  17 |  10 |   8 |   7 |  12 
|   6 |  11 |   9 |   9 |   0 |  11 |   9 |  22 |  14 |  18 |  14 |  14 |   9 |  10 |  11 |  12 |   2 |  13 |  14 |  10 |  12 |  15 |   7 |   9 |  10 |  17 |  11 |  20 |  16 |  19 |  10 |   5 |  11 |   3 |  19 |  16 |   6 |  13 |  15 |   5 |   9 |   3 |   6 |   9 |  14 |  24 |  11 |   3 |  12 |   7 
|  15 |  23 |  11 |  12 |  13 |   0 |  11 |  11 |   6 |  22 |  16 |  17 |  17 |  15 |   9 |  15 |  15 |  16 |  15 |  18 |  17 |  19 |  12 |   8 |  11 |  21 |  13 |  18 |  19 |  13 |  16 |  15 |  13 |  16 |  24 |  16 |  11 |  12 |  11 |   7 |  19 |  16 |  15 |  12 |  15 |  24 |  16 |  13 |  12 |  17 
|   9 |  14 |   7 |   1 |   3 |  11 |   0 |  21 |   8 |  14 |   8 |   6 |   8 |   7 |   5 |   4 |   5 |   5 |   6 |  12 |  13 |   8 |   3 |   4 |   7 |  10 |   5 |  14 |   8 |  11 |   6 |   5 |   5 |   6 |  16 |   9 |   1 |   8 |  13 |   3 |  10 |   6 |   6 |   1 |   6 |  18 |  11 |   3 |   3 |  10 
|  14 |  18 |  12 |  14 |   8 |   6 |  14 |   0 |   9 |  15 |   9 |  12 |  10 |   8 |   6 |  13 |  10 |  14 |  13 |  17 |  12 |  17 |   7 |   3 |   6 |  18 |   6 |  15 |   8 |  19 |  11 |   4 |   6 |  11 |  17 |   6 |   0 |   7 |  12 |   8 |  12 |   8 |  10 |  14 |  15 |  19 |  11 |   8 |   7 |  10 
|  13 |  17 |  14 |  14 |   7 |  14 |  16 |  24 |   0 |  17 |  11 |  14 |  12 |  10 |   8 |  12 |   9 |  13 |   9 |  17 |  11 |  16 |  11 |   2 |   5 |  18 |   8 |  17 |  14 |  19 |  14 |  10 |   8 |  10 |  19 |  19 |  10 |   6 |  18 |  10 |  13 |  10 |   9 |  14 |   9 |  21 |  10 |   7 |  18 |  11 
|  11 |  16 |  13 |  13 |   5 |  13 |  14 |  24 |  12 |   0 |  12 |  15 |  12 |  11 |   9 |   8 |   7 |   9 |   6 |  15 |   2 |  12 |   9 |   6 |   9 |  14 |   9 |  18 |  12 |  15 |  12 |   7 |   9 |   8 |  14 |  14 |   8 |  10 |  17 |   9 |   4 |   7 |   8 |  11 |   6 |  22 |   6 |   5 |  15 |   2 
|   5 |  20 |  13 |   7 |   9 |  17 |   6 |  27 |   9 |  20 |   0 |  12 |   8 |  13 |  11 |  10 |  11 |  11 |  12 |  18 |  17 |  14 |   9 |  10 |  13 |  16 |  11 |  20 |  14 |  17 |  12 |  11 |  11 |  12 |  15 |  10 |   7 |   7 |  19 |   9 |  16 |  12 |  12 |   7 |  12 |  24 |   8 |   9 |   9 |  14 
|   7 |  12 |   9 |   9 |   1 |   9 |  10 |  20 |   4 |  16 |  10 |   0 |   7 |   5 |   7 |  12 |   3 |  13 |  13 |  11 |  13 |  16 |   5 |   5 |   8 |  18 |   8 |  14 |  14 |  14 |   0 |   6 |   7 |   4 |  19 |  14 |   2 |   9 |  13 |   5 |  10 |   4 |   4 |   9 |  13 |  21 |  12 |   1 |  13 |   8 
