|   0 |  11 |   9 |  15 |  30 |  33 |  24 |  13 |  19 |   1 |  16 |   4 |  15 |  13 |  22 |  21 |  14 |  37 |   9 |  19 |   4 |   7 |  12 |  13 |  14 |  23 |  13 |  22 |  19 |   5 |  20 |  15 |  21 |  19 |  23 |  30 |  22 |  16 |  12 |  23 |  10 |  22 |  21 |  14 |  15 |  29 |  23 |   9 |  18 |  22 
|  37 |   0 |   1 |   9 |  21 |  34 |  12 |  14 |  17 |  19 |  12 |  15 |  12 |  22 |   8 |  10 |   6 |  33 |   1 |  16 |  26 |   9 |  16 |  18 |  15 |  21 |  14 |  19 |  20 |  22 |  22 |   9 |  22 |  19 |  19 |  25 |  19 |   8 |  14 |  10 |   2 |  12 |  12 |  12 |  11 |  30 |  12 |  11 |  19 |  23 
|  37 |   2 |   0 |   8 |  23 |  33 |  14 |  16 |  19 |  18 |  14 |  17 |  14 |  21 |   7 |  12 |   8 |  32 |   3 |  16 |  28 |  11 |  19 |  20 |  17 |  23 |  16 |  19 |  22 |  22 |  24 |   8 |  24 |  18 |  18 |  24 |  19 |   7 |  13 |  12 |   1 |  14 |  14 |  14 |  13 |  32 |  14 |  13 |  21 |  25 
|  40 |  13 |  14 |   0 |  16 |  27 |  25 |  14 |  25 |  24 |  20 |  20 |  15 |  13 |  21 |  23 |  19 |  37 |  14 |  19 |  29 |  22 |  19 |  13 |  15 |  21 |  14 |  22 |  20 |  25 |  24 |   0 |  22 |  20 |  23 |  22 |  22 |  16 |  19 |  12 |  15 |   7 |  25 |  12 |  16 |  30 |  19 |  13 |  19 |  23 
|  30 |  11 |   9 |  13 |   0 |  23 |  14 |  15 |  16 |  13 |  18 |   8 |  11 |  17 |  16 |  21 |  14 |  39 |   9 |   9 |  25 |  17 |  15 |  25 |  13 |  22 |  11 |  12 |  16 |  15 |  27 |   9 |  18 |  16 |  25 |   6 |  12 |  16 |   9 |  15 |  10 |   9 |  18 |  13 |  13 |  26 |   7 |  16 |   8 |  12 
|  36 |  17 |  15 |  17 |  33 |   0 |  27 |  25 |  22 |  20 |  24 |  29 |  15 |  15 |  22 |  27 |  20 |  37 |  15 |  15 |  29 |  21 |  19 |  13 |  23 |  32 |  25 |  18 |  27 |  21 |  33 |   2 |   9 |  27 |  23 |  12 |  18 |  22 |  15 |  21 |  16 |  24 |  24 |  23 |  25 |  17 |  27 |  22 |  21 |  25 
|  29 |   9 |   7 |   6 |  21 |  24 |   0 |   7 |   5 |  13 |   0 |  10 |   4 |  14 |  14 |  19 |  12 |  34 |   7 |   8 |  18 |  15 |   8 |  18 |   5 |  14 |   4 |  11 |  10 |  14 |  12 |   1 |  12 |  10 |  20 |  16 |  11 |   9 |   8 |  14 |   8 |  13 |   0 |   5 |   6 |  20 |   0 |   1 |   9 |  13 
|  29 |   5 |   3 |   2 |  17 |  20 |  11 |   0 |  15 |  19 |  11 |   6 |  14 |  15 |  10 |  15 |   8 |  30 |   3 |   9 |  27 |  11 |  18 |  15 |   1 |  10 |   0 |  12 |   6 |  15 |  20 |   2 |   8 |   6 |  16 |  17 |  12 |   5 |  16 |  14 |   4 |   9 |  11 |   1 |   2 |  16 |  11 |   9 |   5 |   9 
|  30 |   6 |   7 |  10 |  26 |  24 |   8 |  15 |   0 |  21 |   8 |  18 |  12 |  22 |   9 |  16 |  12 |  36 |   7 |   8 |  26 |  15 |  16 |  23 |  13 |  11 |  12 |  11 |   5 |  15 |  20 |   9 |   7 |   5 |  22 |  16 |  11 |  11 |  16 |  14 |   5 |  17 |   8 |  13 |  14 |  15 |   8 |   9 |   9 |  13 
|  39 |  23 |  20 |  16 |  31 |  37 |  26 |  17 |  25 |   0 |  15 |  23 |  14 |  29 |  27 |  33 |  25 |  36 |  20 |  18 |  28 |  16 |  18 |  12 |  18 |  24 |  17 |  21 |  23 |  24 |  19 |  16 |  25 |  23 |  22 |  31 |  21 |  19 |  18 |  22 |  21 |  23 |  26 |  15 |  19 |  33 |  26 |   8 |  22 |  26 
|  34 |   9 |   7 |   9 |  21 |  29 |  13 |   7 |   5 |  23 |   0 |  13 |  18 |  27 |  14 |  19 |  12 |  34 |   7 |  13 |  31 |  15 |  22 |  24 |   5 |  14 |   7 |  16 |  10 |  19 |  12 |  14 |  12 |  10 |  20 |  21 |  16 |   9 |  20 |  19 |   8 |  21 |  13 |   5 |   9 |  20 |  13 |   1 |  14 |  18 
|  40 |  25 |  23 |  23 |  37 |  31 |  22 |  23 |  27 |  30 |  22 |   0 |  21 |   9 |  30 |  35 |  30 |  43 |  23 |  25 |  35 |  19 |  25 |  19 |  21 |  30 |  23 |  28 |  24 |  31 |  34 |  17 |  26 |  24 |  29 |  35 |  28 |  25 |  25 |  31 |  24 |  30 |  22 |  21 |  25 |  32 |  22 |  23 |  16 |  20 
|  25 |  15 |  14 |   2 |  18 |  29 |  19 |  14 |  11 |   9 |  13 |  20 |   0 |  15 |  20 |  25 |  19 |  34 |  14 |   4 |  14 |  22 |   4 |  15 |  12 |  21 |  14 |   7 |  16 |  10 |  20 |   2 |  18 |  16 |  20 |  23 |   7 |  16 |   4 |  10 |  15 |   9 |  13 |  12 |  16 |  26 |  19 |  11 |  19 |  23 
|  60 |  38 |  35 |  37 |  49 |  33 |  40 |  35 |  32 |  30 |  34 |  41 |  44 |   0 |  41 |  48 |  40 |  62 |  35 |  40 |  58 |  43 |  48 |  42 |  33 |  42 |  35 |  42 |  37 |  45 |  46 |  35 |  39 |  37 |  48 |  45 |  42 |  37 |  25 |  46 |  37 |  44 |  34 |  33 |  37 |  47 |  40 |  35 |  40 |  44 
|  37 |  14 |  15 |   1 |  17 |  28 |  21 |  15 |  26 |  25 |  21 |  21 |  16 |  14 |   0 |  24 |  20 |  38 |  15 |  14 |  21 |  23 |  20 |  14 |  16 |  17 |  15 |  17 |  21 |  22 |  25 |   1 |  23 |  11 |  24 |  22 |  17 |  17 |  20 |  13 |  16 |   8 |  21 |  13 |  17 |  31 |  20 |  14 |  15 |  19 
|  38 |   8 |   9 |  11 |  11 |  29 |  20 |   9 |  23 |  23 |  20 |  15 |  19 |  22 |  16 |   0 |  14 |  36 |   9 |  18 |  33 |  17 |  23 |  24 |  10 |  16 |   9 |  21 |  15 |  24 |  29 |   9 |  17 |  15 |  22 |  17 |  21 |  11 |  20 |  18 |  10 |   2 |  20 |   7 |  11 |  25 |  15 |  18 |  14 |  18 
|  31 |  18 |  19 |   5 |  21 |  32 |  25 |  19 |  17 |  15 |  19 |   9 |   6 |  18 |  26 |  28 |   0 |  40 |  19 |  10 |  20 |   3 |  10 |  18 |  18 |  26 |  19 |  13 |  21 |  16 |  26 |   5 |  23 |  21 |  26 |  27 |  13 |  21 |  10 |  16 |  20 |  12 |  19 |  17 |   5 |  31 |  24 |  17 |  24 |  28 
|  28 |  17 |  18 |  23 |  38 |  23 |  29 |  25 |  22 |  20 |  24 |  17 |  29 |  25 |  22 |  27 |  23 |   0 |  18 |  30 |  32 |  26 |  20 |  32 |  23 |  32 |  25 |  32 |  27 |  13 |  32 |  23 |  29 |  27 |  33 |  35 |  32 |  22 |  15 |  27 |  16 |  29 |  24 |  23 |  27 |  16 |  29 |  21 |  30 |  34 
|  36 |   2 |   0 |   8 |  23 |  33 |  14 |  16 |  19 |  18 |  14 |  14 |  11 |  23 |   7 |  12 |   5 |  32 |   0 |  15 |  25 |   8 |  15 |  17 |  17 |  23 |  16 |  18 |  22 |  21 |  24 |   8 |  24 |  18 |  18 |  24 |  18 |   7 |  13 |  12 |   1 |  14 |  14 |  14 |  10 |  32 |  14 |  13 |  21 |  25 
|  21 |  15 |  13 |  12 |  24 |  30 |  20 |  10 |  14 |  18 |   9 |  16 |  24 |  23 |  20 |  25 |  18 |  30 |  13 |   0 |  25 |  21 |  13 |  22 |  11 |  17 |  10 |   3 |  16 |   6 |  18 |  12 |  18 |  16 |  16 |  19 |   3 |  12 |  13 |   6 |  14 |  19 |  20 |   8 |  12 |  26 |  20 |   7 |  15 |  19 
|  16 |  14 |  12 |  11 |  26 |  29 |  20 |   9 |  15 |  13 |  17 |  15 |  23 |  18 |  19 |  24 |  17 |  39 |  12 |  18 |   0 |  20 |   8 |  24 |  10 |  19 |   9 |  21 |  15 |   1 |  24 |  11 |  17 |  15 |  25 |  26 |  21 |  14 |   8 |  23 |  13 |  18 |  17 |  10 |  11 |  25 |  19 |  18 |  14 |  18 
|  47 |  30 |  21 |  24 |  40 |  38 |  29 |  18 |  33 |  31 |  34 |  19 |  22 |  28 |  35 |  40 |  26 |  44 |  21 |  26 |  36 |   0 |  26 |  20 |  19 |  28 |  18 |  29 |  24 |  32 |  27 |  24 |  26 |  24 |  30 |  35 |  29 |  23 |  26 |  32 |  29 |  31 |  34 |  19 |  20 |  34 |  29 |  33 |  23 |  27 
|  35 |  13 |  10 |  12 |  24 |  30 |  15 |  10 |   7 |   5 |   9 |  16 |  19 |  23 |  16 |  23 |  15 |  31 |  10 |  15 |  33 |  18 |   0 |  17 |   8 |  17 |  10 |  17 |  12 |  20 |  16 |  10 |  14 |  12 |  17 |  23 |  17 |  12 |   0 |  21 |  12 |  19 |   9 |   8 |  12 |  22 |  15 |  10 |  15 |  19 
|  27 |  11 |  12 |   4 |  20 |  31 |  14 |  16 |  13 |  11 |  14 |  22 |   2 |  17 |  19 |  21 |  17 |  24 |  12 |   6 |  16 |  20 |   6 |   0 |  14 |  23 |  16 |   9 |  18 |  12 |  22 |   4 |  20 |  18 |  10 |  25 |   9 |  18 |   6 |  12 |  13 |  11 |  14 |  14 |  18 |  27 |  14 |  13 |  21 |  25 
|  29 |   4 |   2 |   4 |  16 |  22 |  13 |   2 |  17 |  18 |  12 |   8 |  13 |  17 |   9 |  14 |   7 |  29 |   2 |   8 |  26 |  10 |  17 |  17 |   0 |   9 |   2 |  11 |   5 |  14 |  22 |   4 |   7 |   5 |  15 |  16 |  11 |   4 |  15 |  14 |   3 |  11 |  13 |   0 |   4 |  15 |  13 |  11 |   7 |  11 
|  37 |  13 |  11 |  10 |  25 |  28 |  19 |   8 |  23 |  27 |  19 |  14 |  22 |  23 |  18 |  23 |  16 |  38 |  11 |  17 |  33 |  19 |  26 |  23 |   9 |   0 |   8 |   7 |  14 |  23 |  28 |  10 |  16 |  14 |  24 |  25 |  20 |  13 |  24 |  22 |  12 |  17 |  19 |   9 |  10 |  24 |  19 |  17 |  13 |  17 
|  29 |  14 |  12 |  14 |  26 |  20 |  11 |  12 |  15 |  24 |  11 |  18 |  15 |  19 |  19 |  24 |  17 |  39 |  12 |  16 |  29 |  20 |  19 |  23 |  10 |  19 |   0 |  17 |  13 |  22 |  20 |   6 |  15 |  13 |  25 |  24 |  19 |  14 |  19 |  22 |  13 |  21 |  11 |  10 |  14 |  23 |  11 |   9 |   5 |   9 
|  42 |  26 |  27 |  30 |  45 |  42 |  38 |  28 |  35 |  39 |  30 |  34 |  38 |  41 |  34 |  36 |  32 |  56 |  27 |  26 |  26 |  33 |  34 |  43 |  29 |  29 |  28 |   0 |  23 |  27 |  42 |  28 |  25 |  23 |  42 |  34 |  29 |  33 |  34 |  36 |  28 |  37 |  36 |  29 |  30 |  33 |  38 |  31 |  27 |  31 
|  24 |   3 |   4 |  12 |  24 |  19 |  10 |  11 |  12 |  19 |   7 |  17 |  14 |  18 |  11 |  13 |   9 |  33 |   4 |   3 |  21 |  14 |  16 |  21 |   9 |   6 |  11 |   6 |   0 |   9 |  19 |   5 |   2 |   0 |  19 |  11 |   6 |  11 |  14 |   9 |   5 |  15 |  10 |   9 |  13 |  10 |  10 |   8 |   4 |   8 
|  15 |  19 |  17 |  19 |  31 |  37 |  22 |  17 |  14 |  12 |  16 |  19 |  22 |  17 |  23 |  29 |  22 |  38 |  17 |  22 |  19 |  22 |   7 |  24 |  15 |  24 |  17 |  24 |  19 |   0 |  23 |  17 |  21 |  19 |  24 |  26 |  24 |  19 |   7 |  28 |  18 |  26 |  16 |  15 |  19 |  29 |  18 |  17 |  22 |  26 
|  43 |  25 |  25 |  17 |  33 |  41 |  32 |  22 |  29 |  27 |  26 |  21 |  18 |  30 |  30 |  35 |  12 |  41 |  25 |  22 |  32 |  15 |  22 |  30 |  23 |  21 |  22 |  25 |  22 |  28 |   0 |  17 |  24 |  22 |  31 |  33 |  25 |  24 |  22 |  18 |  26 |  24 |  31 |  20 |  17 |  32 |  35 |  19 |  26 |  30 
|  44 |  28 |  29 |  21 |  36 |  46 |  31 |  33 |  30 |  28 |  31 |  39 |  19 |  13 |  39 |  38 |  34 |  41 |  29 |  23 |  33 |  37 |  23 |  17 |  31 |  40 |  33 |  26 |  35 |  29 |  39 |   0 |  37 |  35 |  27 |  42 |  26 |  35 |  23 |  29 |  30 |  28 |  31 |  31 |  35 |  44 |  31 |  30 |  38 |  42 
|  36 |  21 |  22 |  24 |  33 |  27 |  18 |  19 |  23 |  32 |  18 |  28 |  22 |  26 |  26 |  31 |  26 |  39 |  22 |  23 |  40 |  12 |  26 |  30 |  17 |  26 |  19 |  24 |  20 |  29 |  24 |  13 |   0 |  20 |  25 |  31 |  26 |  14 |  27 |  31 |  20 |  31 |  18 |  17 |  24 |   8 |  18 |  13 |  12 |  16 
|  24 |  13 |  11 |  13 |  25 |  19 |  10 |  11 |  15 |  19 |  10 |  17 |  14 |  18 |  18 |  23 |  16 |  33 |  11 |   3 |  21 |  19 |  16 |  22 |   9 |   6 |  11 |   6 |  12 |   9 |  20 |   5 |  14 |   0 |  19 |  11 |   6 |  13 |  14 |   9 |  12 |  20 |  10 |   9 |  13 |  22 |  10 |  10 |   4 |   8 
|  37 |  13 |  11 |  10 |  25 |  28 |   4 |  11 |   9 |   7 |   4 |  14 |   8 |  18 |  18 |  23 |  16 |  14 |  11 |  12 |  22 |  19 |  12 |  19 |   9 |  18 |   8 |  19 |  14 |  22 |  16 |   5 |  16 |  14 |   0 |  20 |  19 |  13 |   2 |  12 |  12 |  17 |   4 |   9 |  10 |  17 |   4 |   5 |  13 |  17 
|  24 |   5 |   3 |  11 |  26 |  33 |  17 |  13 |  10 |   8 |  12 |  17 |  14 |  24 |  10 |  15 |   8 |  33 |   3 |   3 |  28 |  11 |  16 |  20 |  11 |  20 |  13 |   6 |  15 |   9 |  21 |  11 |  17 |  15 |  19 |   0 |   6 |  10 |   3 |   9 |   4 |  17 |  12 |  11 |  13 |  25 |  17 |  10 |  18 |  22 
|  18 |  12 |  13 |  15 |  27 |  33 |  17 |  13 |  11 |  15 |   6 |  19 |  21 |  20 |  20 |  22 |  18 |  27 |  13 |  19 |  22 |  21 |  10 |  19 |  11 |  20 |  13 |   0 |  16 |   3 |  18 |  15 |  18 |  16 |  13 |  16 |   0 |  15 |  10 |  22 |  14 |  24 |  17 |  11 |  15 |  26 |  17 |   7 |  18 |  22 
|  41 |  22 |  20 |  21 |  35 |  26 |  15 |  21 |  20 |  18 |  15 |  25 |  19 |  29 |  29 |  32 |  25 |  25 |  20 |  20 |  33 |  28 |  23 |  30 |  20 |  28 |  19 |  23 |  25 |  26 |  27 |  16 |  27 |  25 |  11 |  17 |  23 |   0 |  13 |  17 |  21 |  28 |  15 |  19 |  21 |  28 |  15 |  16 |  24 |  28 
|  35 |  12 |  10 |  12 |  24 |  30 |  15 |  10 |   7 |   5 |   9 |  16 |  19 |  23 |  16 |  22 |  15 |  37 |  10 |  15 |  33 |  18 |  23 |  17 |   8 |  17 |  10 |  17 |  12 |  20 |  21 |  10 |  14 |  12 |  23 |  23 |  17 |  12 |   0 |  21 |  11 |  19 |   9 |   8 |  12 |  22 |  15 |  10 |  15 |  19 
|  33 |   9 |   7 |   6 |  18 |  24 |  17 |   4 |  13 |  20 |   8 |  10 |  18 |  19 |  14 |  19 |  12 |  27 |   7 |  13 |  31 |  15 |  22 |  19 |   5 |  11 |   4 |  16 |  10 |  19 |  12 |   6 |  12 |  10 |  13 |  18 |  16 |   6 |  15 |   0 |   8 |  13 |  17 |   2 |   6 |  20 |  17 |   1 |   9 |  13 
|  36 |   1 |   2 |   7 |  22 |  32 |  13 |  15 |  18 |  17 |  13 |  16 |  13 |  20 |   6 |  11 |   7 |  31 |   2 |  15 |  27 |  10 |  17 |  19 |  16 |  22 |  15 |  18 |  21 |  21 |  23 |   7 |  23 |  17 |  17 |  23 |  18 |   6 |  12 |  11 |   0 |  13 |  13 |  13 |  12 |  31 |  13 |  12 |  20 |  24 
|  36 |   6 |   7 |   9 |   9 |  27 |  18 |   7 |  22 |  22 |  18 |  13 |  17 |  22 |  14 |  16 |  12 |  34 |   7 |  16 |  31 |  15 |  21 |  22 |   8 |  14 |   7 |  19 |  13 |  22 |  27 |   9 |  15 |  13 |  20 |  15 |  19 |   9 |  18 |  16 |   8 |   0 |  18 |   5 |   9 |  23 |  13 |  16 |  12 |  16 
|  34 |   9 |   7 |   9 |  21 |  27 |  13 |   7 |   5 |  23 |   0 |  13 |  17 |  14 |  14 |  19 |  12 |  34 |   7 |  13 |  31 |  15 |  21 |  18 |   5 |  14 |   7 |  16 |  10 |  19 |  12 |   1 |  12 |  10 |  20 |  16 |  16 |   9 |  19 |  19 |   8 |  16 |   0 |   5 |   9 |  20 |  13 |   1 |  12 |  16 
|  31 |   7 |   5 |   4 |  16 |  22 |  13 |   2 |  17 |  21 |  13 |   8 |  16 |  17 |  12 |  17 |  10 |  29 |   5 |  11 |  29 |  13 |  20 |  17 |   3 |   9 |   2 |  14 |   8 |  17 |  22 |   4 |  10 |   8 |  15 |  16 |  14 |   4 |  17 |  16 |   6 |  11 |  13 |   0 |   4 |  18 |  13 |  11 |   7 |  11 
|  40 |  13 |  14 |   0 |  16 |  27 |  25 |  14 |  20 |  24 |  15 |   4 |  15 |  13 |  21 |  23 |  19 |  37 |  14 |  19 |  29 |  22 |  19 |  13 |  15 |  21 |  14 |  22 |  16 |  25 |  24 |   0 |  18 |  16 |  23 |  22 |  22 |  16 |  19 |  12 |  15 |   7 |  15 |  12 |   0 |  26 |  19 |  13 |  19 |  23 
|  46 |  21 |  19 |  21 |  33 |  32 |  25 |  19 |  17 |  24 |  12 |  25 |  29 |  34 |  26 |  23 |  24 |  31 |  19 |  25 |  39 |  27 |  33 |  34 |  17 |  26 |  19 |  28 |  22 |  31 |  16 |  21 |  24 |  22 |  17 |  23 |  28 |   6 |  19 |  23 |  20 |  24 |  25 |  17 |  21 |   0 |  25 |   5 |  24 |  28 
|  29 |  18 |  16 |   6 |  22 |  24 |  15 |  16 |  12 |  13 |  15 |  10 |   4 |  19 |  21 |  28 |  21 |  38 |  16 |   8 |  18 |  24 |   8 |  19 |  14 |  23 |   4 |  11 |  17 |  14 |  24 |   6 |  19 |  17 |  24 |  27 |  11 |  18 |   8 |  14 |  17 |  13 |  15 |  14 |   6 |  27 |   0 |  13 |   9 |  13 
|  42 |  18 |  16 |  16 |  28 |  34 |  20 |  14 |  12 |  30 |   7 |  20 |  24 |  29 |  21 |  28 |  23 |  41 |  14 |  20 |  38 |  26 |  28 |  29 |  12 |  21 |  14 |  23 |  17 |  27 |  11 |  16 |  19 |  17 |  27 |  28 |  23 |  16 |  28 |  28 |  17 |  23 |  20 |  12 |  16 |  27 |  20 |   0 |  19 |  23 
|  24 |   9 |   7 |  12 |  21 |  15 |   6 |   7 |  11 |  19 |   6 |  16 |  10 |  14 |  14 |  19 |  12 |  34 |   7 |  11 |  24 |  15 |  14 |  18 |   5 |  14 |   7 |  12 |   8 |  18 |  18 |   1 |  10 |   8 |  20 |  19 |  14 |   9 |  14 |  17 |   8 |  19 |   6 |   5 |  12 |  18 |   6 |   7 |   0 |   4 
|  28 |   5 |   3 |   5 |  17 |  23 |  14 |   3 |  16 |  19 |  11 |   9 |  14 |  18 |  10 |  15 |   8 |  30 |   3 |   7 |  25 |  11 |  18 |  18 |   1 |  10 |   3 |  10 |   4 |  13 |  23 |   5 |   6 |   4 |  16 |  15 |  10 |   5 |  16 |  13 |   4 |  12 |  14 |   1 |   5 |  14 |  14 |  12 |   8 |   0 
