|   0 |  10 |   5 |   8 |  20 |  15 |  16 |   8 |  17 |   1 |   6 |   5 |   2 |   2 |   1 |   5 |  12 |   1 |   3 |   2 
|  52 |   0 |  17 |  13 |  25 |  12 |  19 |  13 |  19 |  18 |   3 |  19 |  22 |  11 |  23 |  20 |  15 |  20 |   8 |   7 
|  53 |   8 |   0 |  14 |  26 |  20 |  19 |  14 |  16 |  18 |  11 |   3 |  21 |  10 |  24 |   3 |  12 |   6 |   9 |   8 
|  54 |   2 |  18 |   0 |  27 |  14 |  21 |  15 |  21 |  20 |   5 |  21 |  24 |  13 |  25 |  21 |  17 |  24 |  10 |   9 
|  54 |   7 |  12 |   5 |   0 |  12 |  19 |   5 |  26 |  18 |   3 |  15 |  22 |  11 |  15 |  15 |   9 |  12 |   0 |  11 
|  50 |  14 |   6 |  13 |  25 |   0 |  21 |  13 |  22 |   6 |  11 |   9 |  18 |   7 |  23 |   9 |   3 |  12 |   8 |   7 
|  63 |  12 |  21 |  14 |  26 |  21 |   0 |  14 |  31 |  22 |  12 |   7 |  28 |  20 |  22 |   7 |  18 |   3 |   9 |  12 
|  55 |   2 |  13 |   0 |  27 |  21 |  21 |   0 |  29 |  26 |   5 |  11 |  24 |  13 |  25 |  11 |  19 |   7 |  10 |   9 
|  40 |  15 |  24 |  17 |  29 |  24 |   3 |  17 |   0 |  25 |  15 |  10 |  31 |  23 |  25 |  10 |  21 |   6 |  12 |  15 
|  44 |   9 |   7 |   7 |  19 |  14 |  15 |   7 |  23 |   0 |   5 |  10 |  12 |   1 |  17 |  10 |  11 |  13 |   2 |   1 
|  51 |  16 |  14 |  14 |  26 |   9 |  16 |  14 |  30 |  15 |   0 |  16 |  19 |   8 |  24 |  17 |  12 |  19 |   9 |   8 
|  57 |   5 |  18 |  11 |  23 |  17 |  24 |  11 |  24 |  22 |   8 |   0 |  27 |  16 |  21 |   7 |  15 |   3 |   6 |   5 
|  50 |  14 |   9 |  13 |  25 |  20 |  27 |  13 |  25 |  24 |  11 |   9 |   0 |   7 |   5 |   9 |  17 |   5 |   8 |   7 
|  43 |   8 |   6 |   6 |  18 |  13 |  20 |   6 |  22 |  19 |   4 |   9 |  11 |   0 |  16 |   9 |  10 |  12 |   1 |   0 
|  57 |   9 |   4 |  15 |  23 |  18 |  23 |  15 |  20 |  19 |  12 |   4 |  25 |  14 |   0 |   4 |  16 |   0 |  10 |   9 
|  57 |   5 |  18 |  11 |  23 |  17 |  24 |  11 |  24 |  15 |   8 |   0 |  27 |  16 |  21 |   0 |  15 |   3 |   6 |   5 
|  56 |  11 |   3 |  17 |  29 |  23 |  22 |  17 |  19 |  21 |  14 |   6 |  24 |  13 |  27 |   6 |   0 |   9 |  12 |  11 
|  61 |   9 |  26 |  15 |  27 |  21 |  28 |  15 |  28 |  19 |  12 |   4 |  29 |  20 |  25 |   4 |  19 |   0 |  10 |   9 
|  54 |   7 |  12 |   5 |  17 |  12 |  19 |   5 |  26 |  18 |   3 |  15 |  22 |  11 |  15 |  15 |   9 |  12 |   0 |  11 
|  55 |   8 |  13 |   6 |  18 |  13 |  20 |   6 |  27 |  19 |   4 |  16 |  23 |  12 |  16 |  16 |  10 |  13 |   1 |   0 
